UserID,Age,Gender,Location,BrowsingHistory,CategoriesExplored,ClickThroughRate,RatingsGiven,ProductName,Category,Price,Brand,Specifications,Description,Tags,ImageID
U7790,54,Male,"Mumbai, IN",Mouse|Headphones|Book,Apparel,0.65,3.4,Nike Air Max 270,Book,1272,Nike,"Cushioned, breathable",Comfortable running shoes,gym|lightweight,IMG7790
U7791,35,Female,"Mumbai, IN",Mouse|Socks|Sneakers,Apparel|Footwear,0.54,4.5,Nike Air Max 270,Headphones,405,Nike,"Noise-cancelling, wireless",High-performance laptop,bestseller|running|gym,IMG7791
U7792,26,Female,"Sydney, AU",Sneakers,Apparel|Electronics,0.64,3.4,Dell XPS 13,Book,70,Sony,"Noise-cancelling, wireless",Inspirational fiction,gym|premium|running,IMG7792
U7793,30,Female,"London, UK",Sneakers,Apparel,0.84,3.8,iPhone 14,Smartphone,1159,Sony,"13-inch, i7, 16GB RAM",Inspirational fiction,bestseller|lightweight,IMG7793
U7794,53,Male,"Mumbai, IN",Laptop|Smartphone|Headphones,Apparel|Footwear,0.71,4.3,Dell XPS 13,Sneakers,1105,Harper,"Paperback, 198 pages",Comfortable running shoes,premium,IMG7794
U7795,40,Male,"Sydney, AU",Socks,Electronics|Footwear,0.83,4.2,Dell XPS 13,Headphones,618,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,bestseller|running|premium,IMG7795
U7796,22,Male,"London, UK",Book,Electronics|Gadgets,0.79,4.1,iPhone 14,Smartphone,601,Apple,"Noise-cancelling, wireless",Comfortable running shoes,premium|gym|running,IMG7796
U7797,58,Male,"Mumbai, IN",Socks,Books,0.67,3.7,Dell XPS 13,Smartphone,498,Apple,"Cushioned, breathable",Comfortable running shoes,bestseller,IMG7797
U7798,32,Female,"Tokyo, JP",Smartphone|Headphones,Gadgets,0.88,3.8,iPhone 14,Headphones,1432,Nike,"OLED display, 128GB storage",Inspirational fiction,gym,IMG7798
U7799,58,Female,"Mumbai, IN",Socks|Laptop|Book,Footwear|Books,0.67,3.1,Sony WH-1000XM5,Sneakers,379,Apple,"OLED display, 128GB storage",Advanced smartphone,premium,IMG7799
U7800,46,Male,"Sydney, AU",Mouse|Book,Electronics,0.73,4.3,Nike Air Max 270,Headphones,853,Harper,"OLED display, 128GB storage",Inspirational fiction,lightweight|premium,IMG7800
U7801,58,Male,"Tokyo, JP",Laptop,Footwear,0.7,3.1,Dell XPS 13,Book,1313,Nike,"Paperback, 198 pages",Advanced smartphone,lightweight,IMG7801
U7802,42,Female,"Tokyo, JP",Smartphone,Apparel|Gadgets,0.89,3.9,Nike Air Max 270,Sneakers,189,Apple,"Noise-cancelling, wireless",Advanced smartphone,lightweight,IMG7802
U7803,31,Female,"Sydney, AU",Sneakers,Apparel|Gadgets,0.57,3.3,The Alchemist,Headphones,1119,Nike,"13-inch, i7, 16GB RAM",Advanced smartphone,lightweight|bestseller,IMG7803
U7804,57,Female,"New York, US",Socks|Sneakers|Book,Footwear,0.74,3.5,iPhone 14,Headphones,1393,Dell,"OLED display, 128GB storage",Advanced smartphone,gym|bestseller|running,IMG7804
U7805,26,Female,"Mumbai, IN",Socks|Headphones,Apparel|Electronics,0.5,4.2,The Alchemist,Headphones,65,Sony,"Paperback, 198 pages",High-performance laptop,lightweight|bestseller|premium,IMG7805
U7806,48,Male,"New York, US",Smartphone|Headphones|Sneakers,Gadgets,0.83,3.5,Sony WH-1000XM5,Headphones,543,Nike,"Noise-cancelling, wireless",Inspirational fiction,lightweight|running|bestseller,IMG7806
U7807,39,Male,"Sydney, AU",Book,Books,0.71,4.3,iPhone 14,Book,1430,Nike,"OLED display, 128GB storage",Inspirational fiction,premium|lightweight,IMG7807
U7808,51,Female,"Mumbai, IN",Book|Smartphone|Mouse,Books,0.84,4.0,Nike Air Max 270,Headphones,1031,Apple,"Paperback, 198 pages",Premium headphones,bestseller|lightweight,IMG7808
U7809,51,Male,"Mumbai, IN",Mouse,Footwear,0.88,4.5,Sony WH-1000XM5,Headphones,613,Sony,"OLED display, 128GB storage",High-performance laptop,gym|bestseller,IMG7809
U7810,57,Male,"London, UK",Socks|Book|Headphones,Footwear|Electronics,0.67,3.2,Nike Air Max 270,Smartphone,636,Dell,"Noise-cancelling, wireless",Comfortable running shoes,lightweight|running,IMG7810
U7811,44,Female,"Tokyo, JP",Book|Smartphone|Headphones,Books|Gadgets,0.77,4.8,The Alchemist,Sneakers,963,Harper,"Noise-cancelling, wireless",Inspirational fiction,premium,IMG7811
U7812,48,Male,"New York, US",Smartphone|Socks|Book,Apparel,0.52,3.6,Sony WH-1000XM5,Sneakers,886,Harper,"13-inch, i7, 16GB RAM",Inspirational fiction,lightweight|premium,IMG7812
U7813,26,Male,"Mumbai, IN",Laptop|Headphones,Electronics|Gadgets,0.6,3.6,Dell XPS 13,Headphones,1393,Sony,"Noise-cancelling, wireless",Premium headphones,gym,IMG7813
U7814,48,Male,"Tokyo, JP",Book,Gadgets,0.81,4.2,The Alchemist,Sneakers,1260,Nike,"OLED display, 128GB storage",Inspirational fiction,running,IMG7814
U7815,28,Female,"London, UK",Socks,Apparel,0.68,3.5,Sony WH-1000XM5,Book,665,Harper,"OLED display, 128GB storage",Premium headphones,running|gym|bestseller,IMG7815
U7816,23,Male,"New York, US",Smartphone|Book|Socks,Gadgets|Electronics,0.58,3.3,The Alchemist,Book,923,Apple,"OLED display, 128GB storage",High-performance laptop,bestseller|premium,IMG7816
U7817,27,Male,"New York, US",Book|Headphones,Books,0.55,4.2,iPhone 14,Smartphone,889,Sony,"Paperback, 198 pages",Comfortable running shoes,gym|premium,IMG7817
U7818,35,Female,"Tokyo, JP",Headphones|Book,Footwear|Gadgets,0.51,4.2,Nike Air Max 270,Laptop,617,Apple,"13-inch, i7, 16GB RAM",Comfortable running shoes,running|gym,IMG7818
U7819,58,Female,"Mumbai, IN",Book|Mouse,Books,0.72,3.3,Nike Air Max 270,Book,668,Apple,"Paperback, 198 pages",Inspirational fiction,bestseller|lightweight|gym,IMG7819
U7820,43,Female,"Sydney, AU",Sneakers|Mouse,Footwear|Books,0.7,4.9,iPhone 14,Headphones,528,Nike,"Paperback, 198 pages",Premium headphones,lightweight,IMG7820
U7821,55,Female,"Mumbai, IN",Book|Smartphone,Books,0.79,3.5,Dell XPS 13,Laptop,1154,Sony,"Cushioned, breathable",High-performance laptop,gym,IMG7821
U7822,40,Female,"Tokyo, JP",Headphones|Book,Footwear,0.61,3.6,Dell XPS 13,Laptop,53,Dell,"Noise-cancelling, wireless",Premium headphones,premium|bestseller,IMG7822
U7823,33,Female,"Sydney, AU",Mouse|Book|Laptop,Books|Gadgets,0.88,4.5,Nike Air Max 270,Headphones,328,Dell,"Noise-cancelling, wireless",High-performance laptop,gym|running|lightweight,IMG7823
U7824,25,Male,"New York, US",Smartphone|Laptop|Socks,Gadgets|Electronics,0.71,3.8,The Alchemist,Sneakers,34,Harper,"13-inch, i7, 16GB RAM",Inspirational fiction,running|lightweight|gym,IMG7824
U7825,41,Female,"London, UK",Laptop|Mouse,Gadgets,0.74,4.0,iPhone 14,Book,1288,Dell,"Cushioned, breathable",Premium headphones,premium|bestseller,IMG7825
U7826,20,Male,"Sydney, AU",Book|Smartphone,Electronics|Footwear,0.65,3.7,Dell XPS 13,Sneakers,853,Nike,"13-inch, i7, 16GB RAM",Comfortable running shoes,running|premium|bestseller,IMG7826
U7827,22,Female,"Tokyo, JP",Mouse,Electronics,0.89,4.9,The Alchemist,Smartphone,905,Harper,"13-inch, i7, 16GB RAM",Inspirational fiction,running|premium|lightweight,IMG7827
U7828,57,Female,"Mumbai, IN",Socks|Sneakers|Headphones,Apparel,0.64,3.6,Sony WH-1000XM5,Smartphone,364,Harper,"13-inch, i7, 16GB RAM",High-performance laptop,lightweight,IMG7828
U7829,45,Female,"London, UK",Book,Electronics|Gadgets,0.5,4.2,The Alchemist,Smartphone,58,Sony,"Cushioned, breathable",High-performance laptop,running|lightweight,IMG7829
U7830,28,Female,"Mumbai, IN",Laptop,Footwear|Electronics,0.55,4.0,The Alchemist,Smartphone,209,Dell,"Noise-cancelling, wireless",Comfortable running shoes,bestseller|premium,IMG7830
U7831,49,Female,"Mumbai, IN",Socks,Electronics,0.77,3.8,The Alchemist,Smartphone,225,Apple,"Paperback, 198 pages",Comfortable running shoes,gym|running,IMG7831
U7832,60,Male,"London, UK",Smartphone,Apparel|Footwear,0.66,4.9,The Alchemist,Headphones,550,Harper,"Cushioned, breathable",Advanced smartphone,running|premium,IMG7832
U7833,52,Male,"New York, US",Mouse|Socks,Footwear,0.9,3.3,Nike Air Max 270,Book,311,Sony,"Noise-cancelling, wireless",Comfortable running shoes,premium,IMG7833
U7834,57,Male,"Mumbai, IN",Smartphone|Headphones,Footwear|Books,0.66,3.3,Dell XPS 13,Sneakers,1312,Sony,"13-inch, i7, 16GB RAM",Advanced smartphone,premium,IMG7834
U7835,41,Female,"London, UK",Smartphone|Mouse|Sneakers,Footwear|Books,0.5,3.1,iPhone 14,Laptop,1120,Sony,"Cushioned, breathable",Premium headphones,premium|lightweight,IMG7835
U7836,46,Male,"Sydney, AU",Headphones,Apparel,0.52,3.9,Dell XPS 13,Laptop,1194,Apple,"Noise-cancelling, wireless",Advanced smartphone,gym,IMG7836
U7837,23,Male,"Mumbai, IN",Socks|Sneakers,Apparel,0.81,3.0,Sony WH-1000XM5,Headphones,765,Nike,"OLED display, 128GB storage",High-performance laptop,running|gym,IMG7837
U7838,41,Female,"Mumbai, IN",Sneakers|Book|Smartphone,Apparel|Footwear,0.72,3.4,Sony WH-1000XM5,Headphones,102,Nike,"Cushioned, breathable",Comfortable running shoes,gym|lightweight,IMG7838
U7839,30,Male,"New York, US",Smartphone|Laptop|Sneakers,Electronics|Books,0.9,4.9,Sony WH-1000XM5,Smartphone,825,Sony,"Cushioned, breathable",Premium headphones,running|gym|lightweight,IMG7839
U7840,26,Female,"Mumbai, IN",Sneakers|Socks|Headphones,Electronics|Apparel,0.82,4.9,iPhone 14,Smartphone,175,Dell,"Noise-cancelling, wireless",Advanced smartphone,gym|running|premium,IMG7840
U7841,50,Female,"Tokyo, JP",Sneakers,Footwear,0.84,4.7,Nike Air Max 270,Laptop,698,Dell,"Cushioned, breathable",Inspirational fiction,premium,IMG7841
U7842,47,Male,"New York, US",Book|Socks,Electronics|Apparel,0.53,4.6,iPhone 14,Sneakers,1403,Harper,"OLED display, 128GB storage",Inspirational fiction,gym|running,IMG7842
U7843,22,Male,"New York, US",Socks|Sneakers,Gadgets|Books,0.73,3.4,Sony WH-1000XM5,Smartphone,658,Apple,"OLED display, 128GB storage",Advanced smartphone,lightweight|gym,IMG7843
U7844,45,Female,"Mumbai, IN",Smartphone|Book,Books|Footwear,0.72,3.1,Sony WH-1000XM5,Smartphone,527,Harper,"Cushioned, breathable",Inspirational fiction,running|premium,IMG7844
U7845,37,Male,"Sydney, AU",Laptop,Footwear,0.65,4.0,The Alchemist,Laptop,992,Nike,"OLED display, 128GB storage",Inspirational fiction,bestseller|lightweight|premium,IMG7845
U7846,27,Female,"London, UK",Sneakers|Headphones,Books,0.82,3.7,The Alchemist,Laptop,1062,Dell,"Paperback, 198 pages",Advanced smartphone,running|bestseller|premium,IMG7846
U7847,23,Male,"Mumbai, IN",Mouse|Headphones,Apparel|Electronics,0.86,4.3,Dell XPS 13,Headphones,1008,Apple,"Noise-cancelling, wireless",Premium headphones,lightweight|bestseller|running,IMG7847
U7848,45,Female,"Tokyo, JP",Laptop,Apparel,0.69,3.6,Nike Air Max 270,Laptop,234,Nike,"Paperback, 198 pages",Premium headphones,running|bestseller,IMG7848
U7849,34,Female,"New York, US",Book,Electronics,0.71,4.3,Nike Air Max 270,Headphones,869,Dell,"Noise-cancelling, wireless",Advanced smartphone,bestseller|running|gym,IMG7849
U7850,59,Male,"Tokyo, JP",Mouse,Books,0.62,3.4,Sony WH-1000XM5,Headphones,207,Sony,"Paperback, 198 pages",Inspirational fiction,lightweight|gym|running,IMG7850
U7851,59,Male,"Tokyo, JP",Smartphone|Socks,Books|Footwear,0.72,3.1,Nike Air Max 270,Smartphone,1058,Apple,"Noise-cancelling, wireless",Inspirational fiction,running|bestseller|premium,IMG7851
U7852,25,Male,"Tokyo, JP",Mouse,Electronics|Gadgets,0.54,4.3,iPhone 14,Laptop,406,Nike,"OLED display, 128GB storage",Advanced smartphone,lightweight|bestseller|premium,IMG7852
U7853,43,Male,"Mumbai, IN",Smartphone|Sneakers,Electronics|Apparel,0.62,4.8,The Alchemist,Smartphone,210,Nike,"13-inch, i7, 16GB RAM",Comfortable running shoes,premium|gym,IMG7853
U7854,58,Female,"Mumbai, IN",Book,Gadgets|Books,0.57,3.5,iPhone 14,Book,1022,Sony,"Cushioned, breathable",Comfortable running shoes,lightweight|bestseller,IMG7854
U7855,18,Female,"New York, US",Socks,Electronics|Gadgets,0.84,3.7,iPhone 14,Sneakers,1406,Harper,"OLED display, 128GB storage",Comfortable running shoes,bestseller|lightweight,IMG7855
U7856,57,Male,"London, UK",Smartphone|Headphones|Sneakers,Apparel,0.86,4.8,Sony WH-1000XM5,Book,1325,Dell,"Cushioned, breathable",Premium headphones,lightweight,IMG7856
U7857,46,Female,"Tokyo, JP",Headphones|Laptop|Smartphone,Books|Footwear,0.82,3.5,Dell XPS 13,Headphones,1157,Nike,"Paperback, 198 pages",Comfortable running shoes,gym|lightweight,IMG7857
U7858,22,Female,"London, UK",Book|Sneakers,Footwear|Gadgets,0.59,3.0,Dell XPS 13,Book,1185,Sony,"Cushioned, breathable",High-performance laptop,bestseller|lightweight,IMG7858
U7859,48,Male,"Sydney, AU",Socks|Laptop,Books|Electronics,0.59,4.8,The Alchemist,Book,1005,Dell,"OLED display, 128GB storage",Premium headphones,premium,IMG7859
U7860,51,Male,"London, UK",Socks,Footwear,0.84,3.6,The Alchemist,Smartphone,1425,Harper,"Paperback, 198 pages",Comfortable running shoes,lightweight|premium,IMG7860
U7861,42,Male,"London, UK",Book|Mouse|Sneakers,Gadgets,0.57,4.2,The Alchemist,Sneakers,579,Dell,"Cushioned, breathable",Inspirational fiction,bestseller,IMG7861
U7862,21,Male,"London, UK",Smartphone,Apparel|Books,0.88,3.2,Dell XPS 13,Laptop,1182,Apple,"Paperback, 198 pages",Premium headphones,lightweight|running,IMG7862
U7863,27,Female,"Mumbai, IN",Laptop,Footwear|Electronics,0.79,3.5,Sony WH-1000XM5,Smartphone,330,Nike,"13-inch, i7, 16GB RAM",High-performance laptop,bestseller|lightweight,IMG7863
U7864,39,Female,"Tokyo, JP",Headphones,Apparel|Gadgets,0.75,4.2,Sony WH-1000XM5,Headphones,1210,Nike,"Noise-cancelling, wireless",High-performance laptop,bestseller,IMG7864
U7865,35,Male,"Mumbai, IN",Book|Sneakers|Laptop,Books|Gadgets,0.76,4.4,The Alchemist,Sneakers,43,Harper,"Cushioned, breathable",Premium headphones,gym,IMG7865
U7866,32,Female,"Sydney, AU",Sneakers|Headphones,Books,0.64,4.2,Sony WH-1000XM5,Sneakers,961,Dell,"Paperback, 198 pages",Advanced smartphone,running|premium|gym,IMG7866
U7867,35,Female,"London, UK",Socks|Smartphone|Headphones,Electronics|Gadgets,0.63,4.3,Nike Air Max 270,Sneakers,620,Dell,"Cushioned, breathable",Comfortable running shoes,premium|gym|lightweight,IMG7867
U7868,18,Male,"London, UK",Socks,Gadgets,0.82,4.8,Sony WH-1000XM5,Headphones,259,Sony,"Noise-cancelling, wireless",Comfortable running shoes,gym|premium|running,IMG7868
U7869,59,Male,"Sydney, AU",Sneakers|Book|Socks,Electronics,0.67,4.5,Nike Air Max 270,Book,50,Apple,"13-inch, i7, 16GB RAM",Inspirational fiction,premium|gym|lightweight,IMG7869
U7870,60,Male,"London, UK",Sneakers|Book|Headphones,Electronics|Gadgets,0.64,3.7,Nike Air Max 270,Smartphone,50,Nike,"OLED display, 128GB storage",Comfortable running shoes,lightweight|gym,IMG7870
U7871,43,Male,"Tokyo, JP",Laptop|Book|Socks,Books,0.69,3.1,The Alchemist,Book,354,Sony,"Noise-cancelling, wireless",Advanced smartphone,premium|bestseller,IMG7871
U7872,39,Male,"New York, US",Book|Socks,Apparel,0.52,5.0,The Alchemist,Book,930,Sony,"13-inch, i7, 16GB RAM",Premium headphones,premium|running,IMG7872
U7873,36,Female,"Tokyo, JP",Sneakers,Electronics|Footwear,0.66,3.5,Sony WH-1000XM5,Laptop,342,Nike,"OLED display, 128GB storage",Inspirational fiction,running|bestseller,IMG7873
U7874,21,Male,"New York, US",Laptop|Socks,Apparel,0.65,5.0,Nike Air Max 270,Smartphone,1388,Harper,"Cushioned, breathable",Inspirational fiction,bestseller|lightweight|running,IMG7874
U7875,50,Female,"Mumbai, IN",Socks|Laptop,Apparel,0.6,3.0,Sony WH-1000XM5,Smartphone,1203,Dell,"Paperback, 198 pages",Advanced smartphone,gym|premium,IMG7875
U7876,58,Male,"London, UK",Socks|Book|Smartphone,Apparel,0.63,3.9,Nike Air Max 270,Sneakers,685,Apple,"Paperback, 198 pages",High-performance laptop,lightweight|running,IMG7876
U7877,27,Female,"New York, US",Book|Smartphone,Footwear|Apparel,0.68,4.1,iPhone 14,Laptop,957,Nike,"Cushioned, breathable",Premium headphones,bestseller,IMG7877
U7878,23,Female,"New York, US",Headphones,Electronics,0.67,3.2,The Alchemist,Sneakers,210,Nike,"OLED display, 128GB storage",Inspirational fiction,lightweight,IMG7878
U7879,35,Female,"Sydney, AU",Sneakers|Socks|Headphones,Books|Electronics,0.51,3.7,Sony WH-1000XM5,Sneakers,688,Nike,"Noise-cancelling, wireless",Inspirational fiction,premium|bestseller,IMG7879
U7880,55,Male,"Sydney, AU",Socks|Laptop|Book,Electronics|Books,0.52,3.6,Sony WH-1000XM5,Smartphone,387,Sony,"13-inch, i7, 16GB RAM",Comfortable running shoes,gym,IMG7880
U7881,25,Male,"Tokyo, JP",Book,Footwear,0.63,4.7,Sony WH-1000XM5,Sneakers,1062,Nike,"Paperback, 198 pages",Inspirational fiction,gym|bestseller|lightweight,IMG7881
U7882,47,Female,"Mumbai, IN",Smartphone|Book,Gadgets,0.73,4.4,Dell XPS 13,Book,161,Apple,"Cushioned, breathable",High-performance laptop,lightweight|running|bestseller,IMG7882
U7883,27,Male,"London, UK",Headphones|Socks|Sneakers,Books|Apparel,0.89,3.8,Sony WH-1000XM5,Laptop,83,Sony,"Paperback, 198 pages",Comfortable running shoes,lightweight|gym,IMG7883
U7884,51,Female,"New York, US",Socks|Book,Electronics,0.51,3.7,The Alchemist,Book,716,Harper,"Cushioned, breathable",Inspirational fiction,premium|bestseller,IMG7884
U7885,29,Male,"New York, US",Laptop|Mouse|Socks,Electronics|Footwear,0.84,4.7,The Alchemist,Smartphone,1026,Nike,"Cushioned, breathable",Comfortable running shoes,premium,IMG7885
U7886,32,Male,"London, UK",Laptop|Sneakers|Smartphone,Footwear,0.59,4.3,Dell XPS 13,Laptop,57,Dell,"Cushioned, breathable",Inspirational fiction,bestseller,IMG7886
U7887,54,Male,"Sydney, AU",Headphones|Laptop,Electronics,0.84,4.7,The Alchemist,Headphones,656,Sony,"Cushioned, breathable",High-performance laptop,premium|lightweight,IMG7887
U7888,41,Male,"Mumbai, IN",Book|Sneakers,Gadgets,0.65,3.5,Nike Air Max 270,Headphones,391,Sony,"Cushioned, breathable",Inspirational fiction,premium|lightweight,IMG7888
U7889,20,Male,"London, UK",Mouse|Sneakers|Socks,Electronics|Gadgets,0.7,4.9,The Alchemist,Laptop,75,Harper,"OLED display, 128GB storage",High-performance laptop,running|lightweight,IMG7889
U7890,33,Female,"Mumbai, IN",Sneakers|Mouse|Headphones,Apparel,0.83,3.1,Nike Air Max 270,Book,256,Apple,"OLED display, 128GB storage",Comfortable running shoes,gym|bestseller|lightweight,IMG7890
U7891,50,Female,"New York, US",Laptop|Mouse|Sneakers,Gadgets,0.58,4.4,Dell XPS 13,Smartphone,920,Harper,"Cushioned, breathable",Advanced smartphone,lightweight|bestseller|gym,IMG7891
U7892,39,Female,"Mumbai, IN",Laptop,Books,0.75,3.8,The Alchemist,Smartphone,436,Harper,"Noise-cancelling, wireless",Comfortable running shoes,lightweight,IMG7892
U7893,39,Female,"New York, US",Book|Smartphone|Mouse,Electronics|Gadgets,0.84,4.9,The Alchemist,Smartphone,36,Harper,"Noise-cancelling, wireless",Comfortable running shoes,premium|lightweight|running,IMG7893
U7894,19,Male,"London, UK",Sneakers|Headphones,Footwear,0.67,3.3,Nike Air Max 270,Sneakers,976,Dell,"OLED display, 128GB storage",High-performance laptop,gym|bestseller,IMG7894
U7895,47,Male,"London, UK",Sneakers|Socks|Smartphone,Books|Footwear,0.86,4.5,The Alchemist,Headphones,241,Harper,"13-inch, i7, 16GB RAM",Inspirational fiction,gym,IMG7895
U7896,47,Male,"Sydney, AU",Mouse|Laptop,Footwear,0.51,4.9,iPhone 14,Book,726,Sony,"13-inch, i7, 16GB RAM",Premium headphones,running|premium|bestseller,IMG7896
U7897,37,Male,"Sydney, AU",Headphones,Gadgets,0.79,4.1,Sony WH-1000XM5,Book,1347,Sony,"Noise-cancelling, wireless",Comfortable running shoes,bestseller|running,IMG7897
U7898,38,Female,"Mumbai, IN",Book|Mouse,Books,0.72,3.1,iPhone 14,Headphones,109,Dell,"OLED display, 128GB storage",High-performance laptop,running|bestseller,IMG7898
U7899,59,Female,"Mumbai, IN",Mouse,Apparel|Electronics,0.73,3.4,iPhone 14,Headphones,354,Sony,"13-inch, i7, 16GB RAM",Premium headphones,gym|running|lightweight,IMG7899
U7900,44,Male,"Tokyo, JP",Headphones|Mouse,Apparel,0.66,3.1,Nike Air Max 270,Book,1317,Apple,"Paperback, 198 pages",Inspirational fiction,lightweight,IMG7900
U7901,50,Female,"Tokyo, JP",Smartphone|Laptop|Sneakers,Apparel,0.68,4.8,The Alchemist,Book,33,Nike,"13-inch, i7, 16GB RAM",Comfortable running shoes,lightweight,IMG7901
U7902,55,Male,"Mumbai, IN",Laptop|Book|Headphones,Gadgets|Apparel,0.8,4.0,Nike Air Max 270,Smartphone,1332,Dell,"OLED display, 128GB storage",Inspirational fiction,gym|premium|running,IMG7902
U7903,55,Male,"New York, US",Sneakers|Mouse|Laptop,Footwear,0.79,4.8,iPhone 14,Headphones,484,Apple,"Noise-cancelling, wireless",High-performance laptop,bestseller,IMG7903
U7904,19,Male,"Mumbai, IN",Headphones,Books|Footwear,0.79,3.8,The Alchemist,Laptop,472,Harper,"Noise-cancelling, wireless",High-performance laptop,gym|running,IMG7904
U7905,56,Female,"Sydney, AU",Socks|Smartphone,Electronics,0.58,4.3,Sony WH-1000XM5,Headphones,58,Harper,"OLED display, 128GB storage",Inspirational fiction,bestseller|lightweight,IMG7905
U7906,46,Male,"London, UK",Mouse|Headphones|Laptop,Gadgets,0.72,4.9,iPhone 14,Laptop,771,Nike,"13-inch, i7, 16GB RAM",Inspirational fiction,lightweight|running,IMG7906
U7907,57,Female,"London, UK",Book|Socks|Sneakers,Electronics|Footwear,0.71,4.8,Sony WH-1000XM5,Book,799,Sony,"Cushioned, breathable",Comfortable running shoes,running|gym,IMG7907
U7908,43,Male,"London, UK",Mouse|Headphones|Smartphone,Electronics,0.69,3.8,Sony WH-1000XM5,Sneakers,1312,Dell,"Cushioned, breathable",Inspirational fiction,lightweight|premium,IMG7908
